category,product_name,mpn,confidence
RAM,TEAMGROUP T-Force Dark Za 32 GB,TDZAD432G4000HC18LDC01,high
RAM,TEAMGROUP T-Force Dark Z 32 GB,TDZGD432G3200HC16FDC01,high
RAM,TEAMGROUP Elite 4 GB,TED44G2400C1601,high
RAM,TEAMGROUP Elite 8 GB,TED48G2666C19016,high
RAM,OLOy WarHawk RGB 32 GB,ND4U1632161DCWDX,high
RAM,TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,TF9D416G2933HC16CDC01,high
RAM,Kingston HyperX Fury 64 GB,HX436C18FB4K464,high
RAM,TEAMGROUP T-Force Vulcan 16 GB,TLRED416G3200HC16CDC01,high
RAM,ADATA XPG GAMMIX D45 32 GB,AX4U360016G18I-DCBKD45,high
RAM,ADATA XPG GAMMIX D45 32 GB,AX4U3600316G18I-DCBKD45-P,high
RAM,ADATA XPG GAMMIX D45 16 GB,AX4U36008G18I-DCWHD45,high
RAM,ADATA XPG SPECTRIX D50 16 GB,AX4U360016G18A-ST50,high
RAM,ADATA XPG SPECTRIX D50 16 GB,AX4U30008G16A-DT50,high
RAM,ADATA XPG SPECTRIX D50 32 GB,AX4U360016G18A-DT50,high
RAM,TEAMGROUP T-Force Zeus 64 GB,TTZD464G3200HC20DC01,high
RAM,ADATA AD4S240038G17-2 16 GB,AD4S240038G17-2,low
RAM,GeIL EVO SPEAR 8 GB,GASB48GB2400C16DC,high
RAM,Netac Shadow II 8 GB,NTSWD4P26SP-08K,high
RAM,G.Skill F4-2133C15D-16GNS 16 GB,F4-2133C15D-16GNS,low
RAM,G.Skill Trident Z 16 GB,F4-4133C19D-16GTZKWC,high
RAM,G.Skill Trident Z 16 GB,F4-3733C17D-16GTZKW,high
RAM,G.Skill Trident Z RGB 16 GB,F4-2933C16D-16GTZRX,high
RAM,GeIL EVO POTENZA 16 GB,GPB416GB2400C16DC,high
RAM,G.Skill FORTIS 32 GB,F4-2400C16D-32GFT,high
RAM,Corsair Dominator Platinum RGB 64 GB,CMT64GX4M4C3466C16,high
RAM,Corsair Dominator Platinum Blackout 32 GB,CMD32GX4M2C3200C14M,high
RAM,PROXMEM KERBEROS 16 GB,PGD4U32818PX6-K1WC,high
RAM,PROXMEM KERBEROS 16 GB,PGD4U36818XX6-K1WC,high
RAM,Kingston Fury Renegade RGB 32 GB,KF436C18RBA32,high
RAM,TEAMGROUP T-Force Night Hawk Legend RGB 16 GB,TF7D416G3200HC14ADC01,high
RAM,Mushkin Redline Lumina 32 GB,MLA4C413KOOP16GX2,high
RAM,Mushkin Redline Lumina 64 GB,MLA4C320EJJP32GX2,high
RAM,OLOy MD4U323016DJDA 64 GB,MD4U323016DJDA,low
RAM,Mushkin Redline 32 GB,MRA4S320GJJM16GX2,high
RAM,TEAMGROUP T-Create Classic 32 GB,TTCCD432G2666HC19DC01,high
RAM,TEAMGROUP T-Create Classic 64 GB,TTCCD464G2666HC19DC01,high
RAM,TEAMGROUP T-Force Dark Za 32 GB,TDZAD432G3200HC16CDC01,high
RAM,G.Skill Ripjaws V 16 GB,F4-2666C19D-16GVR,high
RAM,ADATA XPG Z1 16 GB,AX4U2800W4G17QRZ,high
RAM,Kingston HyperX Predator RGB 16 GB,HX430C15PB3AK216,high
RAM,Kingston HyperX Predator RGB 16 GB,HX432C16PB3A16,high
RAM,Kingston HyperX Predator RGB 64 GB,HX432C16PB3AK464,high
RAM,Corsair Dominator Platinum RGB 64 GB,CMT64GX4M4C3200C16,high
RAM,Mushkin Redline 16 GB,MRA4U300JJJM8GX2,high
RAM,G.Skill Flare X 16 GB,F4-2400C16D-16GFX,high
RAM,G.Skill Flare X 16 GB,F4-2400C15D-16GFXR,high
RAM,G.Skill Flare X 32 GB,F4-2133C15D-32GFX,high
RAM,Corsair Vengeance RGB 32 GB,CMR32GX4M2C3333C16,high
RAM,G.Skill Trident Z 16 GB,F4-4400C19D-16GTZSW,high
RAM,Corsair Dominator Platinum 32 GB,CMD32GX4M4A2666C15,high
RAM,Acer UD100 8 GB,BL9BWWA222,high
RAM,Acer Predator Apollo RGB 16 GB,BL9BWWR226,high
RAM,OLOy MD4U083015BASA 8 GB,MD4U083015BASA,low
RAM,TEAMGROUP Dark Pro 8PACK Edition 32 GB,TDPPD432G3600HC16GDC01,high
RAM,G.Skill Trident Z RGB 16 GB,F4-4000C18D-16GTRG,high
RAM,Kingston HX426C13PB2K4/16 16 GB,HX426C13PB2K416,high
RAM,Crucial Ballistix Sport LT 32 GB,BLS4K8G4D240FSBK,high
RAM,G.Skill Ripjaws V 128 GB,F4-2400C15Q2-128GVK,high
RAM,G.Skill Ripjaws V 8 GB,F4-2400C17S-8GVR,high
RAM,G.Skill Ripjaws V 128 GB,F4-3000C16Q2-128GVRB,high
RAM,G.Skill Ripjaws V 128 GB,F4-3000C16Q2-128GVKB,high
RAM,G.Skill Sniper X 16 GB,F4-3600C18D-16GSXAS,high
RAM,G.Skill Sniper X 32 GB,F4-3600C18D-32GSXAS,high
RAM,G.Skill Trident Z Royal 32 GB,F4-4400C19D-32GTRS,high
RAM,ADATA XPG SPECTRIX D35G RGB 8 GB,AX4U36008G18I-SWHD35G,high
RAM,G.Skill F4-3200C16D-16GTZKO 16 GB,F4-3200C16D-16GTZKO,low
RAM,G.Skill F4-3200C16Q-64GTZKO 64 GB,F4-3200C16Q-64GTZKO,low
RAM,G.Skill F4-3600C17D-32GTZ 32 GB,F4-3600C17D-32GTZ,low
RAM,G.Skill Ripjaws 4 16 GB,F4-3000C16D-16GRRB,high
RAM,Corsair Vengeance RGB 64 GB,CMR64GX4M8X3600C18,high
RAM,G.Skill Ripjaws V 32 GB,F4-3600C14D-32GVK,high
RAM,Corsair Vengeance RGB Pro 128 GB,CMW128GX4M4A2666C16,high
RAM,Klevv CRAS X RGB 8 GB,KD48GU880-32A160W,high
RAM,Timetec PINNACLE Konduit 32 GB,PKMD4U32C16CNHB32G,high
RAM,Timetec PINNACLE Konduit 64 GB,PKMD4U32C16CNHB32GK2,high
RAM,Timetec PINNACLE Konduit 64 GB,PKMD4U32C16CNHW32GBK2,high
RAM,Timetec PINNACLE Konduit RGB 8 GB,PKMD4U32C16CHB8G,high
RAM,Timetec PINNACLE Konduit RGB 8 GB,PKMD4U32C16CHW8G,high
RAM,Timetec PINNACLE Konduit 8 GB,PKMD4U36C18FNHB8GB,high
RAM,Timetec PINNACLE Konduit RGB 64 GB,PKMD4U36C18FHW32GK2,high
RAM,GeIL EVO FORZA 32 GB,GFR432GB2400C16DC,high
RAM,Acer UD100 16 GB,BL9BWWA226,high
RAM,Acer Predator Apollo RGB 16 GB,BL9BWWR254,high
RAM,GeIL GPR432GB2400C15QC 32 GB,GPR432GB2400C15QC,low
RAM,Corsair Vengeance LPX 32 GB,CMK32GX4M4A2666C16R,high
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M4A2400C14R,high
RAM,TEAMGROUP Elite Plus 16 GB,TPD416GM2133HC15DC01,high
RAM,Corsair Vengeance 32 GB,CMSX32GX4M2A3000C16,high
RAM,Silicon Power XPOWER Zenith Gaming 16 GB,SP016GXLZU360BSC,high
RAM,Patriot Viper Elite 16 GB,PVE416G320C6KRD,high
RAM,Mushkin Blackline 32 GB,994199F,high
RAM,Mushkin Blackline 16 GB,997199F,high
RAM,Corsair Vengeance LPX 32 GB,CMK32GX4M4A2800C16,high
RAM,Corsair Vengeance RGB Pro 64 GB,CMW64GX4M4Z2933C16,high
RAM,Mushkin Blackline 16 GB,997197F,high
RAM,Mushkin Blackline 32 GB,994197F,high
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M2K4133C19,high
RAM,TEAMGROUP Dark 16 GB,TDRED416G3000HC16CDC01,high
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M4B3000C15,high
RAM,TEAMGROUP Elite 32 GB,TPKD432G2400HC16DC01,high
RAM,OLOy MD4U083016IADA 16 GB,MD4U083016IADA,low
RAM,TEAMGROUP T-Force Dark Za 32 GB,TDZAD432G4000HC18JDC01,high
RAM,G.Skill Ripjaws 4 8 GB,F42400C15D8GRR,high
RAM,G.Skill Ripjaws 4 8 GB,F42133C15D8GRR,high
RAM,Corsair Dominator Platinum 16 GB,CMD16GX4M4B3000C14,high
RAM,Patriot Viper 4 16 GB,PV416G300C6QK,high
RAM,TEAMGROUP T-Force Vulcan Z 32 GB,TLZGD432G2666HC18HDC01,high
RAM,TEAMGROUP T-Force Vulcan Z 32 GB,TLZRD432G3000HC16CDC01,high
RAM,TEAMGROUP T-Force Vulcan Z 16 GB,TLZRD416G2666HC18H01,high
RAM,TEAMGROUP T-Force Vulcan Z 8 GB,TLZRD48G3000HC16CDC01,high
RAM,G.Skill Trident Z Royal 16 GB,F4-4800C17D-16GTRS,high
RAM,Silicon Power XPOWER Turbine 16 GB,SP016GXLZU320BSA,high
RAM,V-Color SKYWALKER PRISM RGB 16 GB,TL48G30S8KSRGB15,high
RAM,Silicon Power SP032GBLFU320X22 32 GB,SP032GBLFU320X22,low
RAM,Silicon Power SP016GBLFU240X02 16 GB,SP016GBLFU240X02,low
RAM,G.Skill Sniper X 16 GB,F4-3600C19D-16GSXKB,high
RAM,G.Skill Sniper X 32 GB,F4-3600C19D-32GSXKB,high
RAM,Klevv CRAS 32 GB,KM4C8GX4N2133151515350,high
RAM,Kingston HyperX Fury 16 GB,HX421C14FBK416,high
RAM,G.Skill Trident Z Royal 16 GB,F4-5333C22D-16GTRS,high
RAM,Patriot Signature Line 8 GB,PSD48G2666KH,high
RAM,Mushkin Silverline 32 GB,MSL4U213FF16GX2,high
RAM,Corsair Vengeance LPX 4 GB,CMK4GX4M1A2400C14R,high
RAM,GeIL Orion RGB AMD Edition 32 GB,GAOSG432GB3200C16BDC,high
RAM,EVGA Superclocked 16 GB,16GD42666MR,high
RAM,G.Skill Flare X 64 GB,F4-3200C16Q-64GFX,high
RAM,Lexar LD4AS032G-B3200GSST 32 GB,LD4AS032G-B3200GSST,low
RAM,Patriot Viper Venom RGB 16 GB,PVR416G266C5K,high
RAM,Patriot Viper Venom RGB 16 GB,PVR416G360C6K,high
RAM,G.Skill Trident Z Royal Elite 32 GB,F4-4000C14D-32GTES,high
RAM,G.Skill Trident Z Royal Elite 16 GB,F4-3600C14D-16GTESA,high
RAM,Corsair Vengeance RGB Pro 128 GB,CMW128GX4M4D3000C16,high
RAM,G.Skill Trident Z Royal 64 GB,F4-3200C14D-64GTRS,high
RAM,G.Skill Ripjaws 4 128 GB,F42400C14Q2128GRK,high
RAM,ADATA XPG GAMMIX D10 16 GB,AX4U2400316G16-BBG,high
RAM,ADATA XPG GAMMIX D10 8 GB,AX4U240038G16-BBG,high
RAM,ADATA XPG GAMMIX D10 16 GB,AX4U240038G16-DBG,high
RAM,ADATA XPG GAMMIX D10 8 GB,AX4U240038G16-SBG,high
RAM,ADATA XPG GAMMIX D10 8 GB,AX4U266638G16-SBG,high
RAM,ADATA XPG GAMMIX D10 32 GB,AX4U266638G16-QBG,high
RAM,ADATA XPG GAMMIX D10 16 GB,AX4U2666316G16-SRG,high
RAM,Crucial Ballistix Tactical Tracer 8 GB,BLT8G4D26BFT4K,high
RAM,Crucial CT2K4G4SFS624A 8 GB,CT2K4G4SFS624A,low
RAM,Crucial CT4G4SFS624A 4 GB,CT4G4SFS624A,low
RAM,Patriot Viper Steel RGB 32 GB,PVSR432G360C0,high
RAM,Patriot Viper Steel RGB 8 GB,PVSR48G320C8,high
RAM,G.Skill Trident Z RGB 16 GB,F4-4000C14D-16GTZR,high
RAM,TEAMGROUP Elite Plus 16 GB,TPRD416G2666HC19DC01,high
RAM,Thermaltake TOUGHRAM RC 16 GB,RA24D408GX2-3200C16A,high
RAM,G.Skill Trident Z Royal Elite 64 GB,F4-3600C16Q-64GTESC,high
RAM,Thermaltake TOUGHRAM XG RGB 64 GB,R016R432GX2-3600C18A,high
RAM,Thermaltake TOUGHRAM XG RGB 64 GB,RG06R432GX2-4000C19B,high
RAM,Crucial Sport LT 8 GB,BLS8G4D240FSC,high
RAM,Corsair Dominator Platinum 128 GB,CMD128GX4M8A2666C15,high
RAM,Corsair Vengeance RGB 16 GB,CMR16GX4M2C3000C15W,high
RAM,Corsair Vengeance RGB 32 GB,CMR32GX4M2C3200C16W,high
RAM,Corsair Vengeance RGB 32 GB,CMR32GX4M4C3200C16W,high
RAM,Corsair Dominator Platinum 16 GB,CMD16GX4M2B3466C16,high
RAM,OLOy MD4U162619BGDA 32 GB,MD4U162619BGDA,low
RAM,G.Skill Ripjaws 4 32 GB,F43000C15Q32GRBB,high
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M2C3600C20,high
RAM,Corsair Vengeance LPX 64 GB,CMK64GX4M4C3200C16,high
RAM,Corsair Vengeance LPX 8 GB,CMK8GX4M2D2400C14,high
RAM,G.Skill Ripjaws V 8 GB,F43000C15D8GVR,high
RAM,G.Skill Ripjaws V 32 GB,F43000C15Q32GVR,high
RAM,G.Skill Trident Z RGB 64 GB,F4-2666C19D-64GTZR,high
RAM,Kingston HyperX Fury 32 GB,HX434C16FB3K432,high
RAM,Mushkin Blackline 16 GB,997199T,high
RAM,Silicon Power XPOWER Turbine 16 GB,SP016GXLZU300BDA,high
RAM,Thermaltake TOUGHRAM 16 GB,R017D408GX2-4000C19A,high
RAM,Crucial Ballistix Tactical 16 GB,BLT2K8G4D26AFTA,high
RAM,Corsair Vengeance RGB Pro 64 GB,CMW64GX4M8C3000C15W,high
RAM,Kingston HyperX Savage 16 GB,HX426C13SBK416,high
RAM,TEAMGROUP Xtreem 16 GB,TXD416G3600HC18ADC01,high
RAM,Kingston HyperX Savage 32 GB,HX424C12SBK432,high
RAM,G.Skill Ripjaws V 32 GB,F43000C15Q32GVRB,high
RAM,Patriot Viper 4 16 GB,PV416G280C6K,high
RAM,G.Skill NT 4 GB,F42400C15S4GNT,high
RAM,TEAMGROUP T-Force Xtreem 16 GB,TXKD416G3733HC18ADC01,high
RAM,Patriot Viper 4 8 GB,PV48G240C5K,high
RAM,Kingston HyperX Savage 32 GB,HX421C13SBK432,high
RAM,Avexir Core 16 GB,AVD4UZ124001608G2CO,high
RAM,GeIL SUPER LUCE RGB SYNC 16 GB,GLS416GB3600C16ADC,high
RAM,G.Skill Trident Z 8 GB,F44266C19D8GTZ,high
RAM,G.Skill Ripjaws V 32 GB,F42800C15D32GVR,high
RAM,Patriot Viper 4 16 GB,PV416G373C7K,high
RAM,G.Skill Ripjaws V 8 GB,F42800C15S8GVRB,high
RAM,G.Skill Ripjaws V 16 GB,F43000C15S16GVR,high
RAM,Panram Ninja-V 8 GB,PUD42400C158GNJK,high
RAM,Crucial Ballistix Tactical 16 GB,BLT4K4G4D26AFTA,high
RAM,TEAMGROUP T-Force Delta RGB 16 GB,TF4D416G2400HC15BDC01,high
RAM,TEAMGROUP T-Force Delta RGB 16 GB,TF4D416G2666HC15BDC01,high
RAM,GeIL Dragon RAM Combo 16 GB,GWW416GB3600C17QK,high
RAM,Crucial Ballistix Tactical 64 GB,BLT4K16G4D30AETA,high
RAM,OLOy WarHawk RGB 16 GB,MD4U083216BCDA,high
RAM,OLOy WarHawk RGB 32 GB,MD4U163216BEDA,high
RAM,TEAMGROUP TPD48G3200HC2201 8 GB,TPD48G3200HC2201,low
RAM,Crucial Ballistix 32 GB,BL2K16G32C16U4R,high
RAM,Crucial Ballistix RGB 64 GB,BL2K32G32C16U4WL,high
RAM,TEAMGROUP Elite Plus 4 GB,TPRD44G2400HC1601,high
RAM,Crucial Ballistix RGB 16 GB,BL2K8G30C15U4WL,high
RAM,TEAMGROUP Elite Plus 8 GB,TPRD48G2133HC15DC01,high
RAM,G.Skill Trident Z Neo 64 GB,F4-3800C18D-64GTZN,high
RAM,G.Skill Ripjaws V 16 GB,F4-4800C19D-16GVKC,high
RAM,GeIL EVO X II AMD 16 GB,GAEXSY416GB2400C17SC,high
RAM,GeIL EVO X II AMD 8 GB,GAEXSY48GB3200C16BSC,high
RAM,G.Skill Ripjaws V 16 GB,F43400C16D16GVK,high
RAM,Corsair Dominator Platinum 64 GB,CMD64GX4M4A2666C15,high
RAM,TEAMGROUP T-Force Xtreem ARGB 16 GB,TF13D416G5333HC22ADC01,high
RAM,G.Skill Trident Z Royal Elite 64 GB,F4-4000C18D-64GTEG,high
RAM,G.Skill Ripjaws V 16 GB,F42666C15D16GVS,high
RAM,G.Skill Ripjaws 16 GB,F42666C18S16GRS,high
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M4C3200C16,high
RAM,G.Skill Trident Z Royal 16 GB,F4-5066C20D-16GTRG,high
RAM,TEAMGROUP T-Force XCalibur RGB 16 GB,TF5D416G3600HC18EDC01,high
RAM,TEAMGROUP T-Force XCalibur RGB SE 16 GB,TF6D416G4000HC18EDC01,high
RAM,GeIL GeIL EVO POTENZA 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GPR416GB3600C18ADC 16 GB,GPR416GB3600C18ADC,low
RAM,G.Skill Ripjaws V 8 GB,F43866C18D8GVK,high
RAM,G.Skill Trident Z 32 GB,F43200C16D32GTZA,high
RAM,G.Skill Trident Z 16 GB,F43600C16D16GTZ,high
RAM,G.Skill Ripjaws V 32 GB,F43000C14Q32GVK,high
RAM,G.Skill Ripjaws V 16 GB,F43200C15D16GVR,high
RAM,G.Skill Ripjaws V 32 GB,F43000C14Q32GVR,high
RAM,G.Skill Ripjaws V 64 GB,F43200C15Q64GVR,high
RAM,GeIL EVO POTENZA 16 GB,GPR416GB3000C15ADC,high
RAM,Corsair Vengeance LPX 64 GB,CMK64GX4M4B3333C16R,high
RAM,GeIL Dragon RAM 8 GB,GWW48GB3866C18DC,high
RAM,Kingston ValueRAM 8 GB,KVR21N15S8K28,high
RAM,Mushkin Essentials 32 GB,MES4U266KF32G,high
RAM,Corsair Vengeance LPX 128 GB,CMK128GX4M8X3800C19,high
RAM,Crucial Ballistix Sport LT 64 GB,BLS4K16G4D240FSC,high
RAM,Crucial CT2K4G4SFS8213 8 GB,CT2K4G4SFS8213,low
RAM,OLOy MD4U082616BFDA 16 GB,MD4U082616BFDA,low
RAM,G.Skill Trident Z 32 GB,F4-3600C16Q-32GTZKK,high
RAM,G.Skill Aegis 64 GB,F4-2400C15Q-64GIS,high
RAM,G.Skill Aegis 64 GB,F4-2133C15Q-64GIS,high
RAM,Corsair Vengeance LPX 32 GB,CMK32GX4M4B3466C16R,high
RAM,Corsair Vengeance LPX 32 GB,CMK32GX4M2B3000C15R,high
RAM,Kingston Savage 16 GB,HX428C14SB2K216,high
RAM,Patriot Viper 4 8 GB,PV48G240C5,high
RAM,Crucial Ballistix Sport LT 8 GB,BLS8G4D26BFSEK,high
RAM,Corsair Dominator Platinum 32 GB,CMD32GX4M4B2133C10,high
RAM,Corsair Dominator Platinum 32 GB,CMD32GX4M4B3600C16,high
RAM,Mushkin Essentials 16 GB,MES4S213FF8G28X2,high
RAM,G.Skill Trident Z 64 GB,F43200C14Q264GTZ,high
RAM,Kingston Impact 32 GB,HX421S13IBK232,high
RAM,Kingston Impact 32 GB,HX424S14IBK232,high
RAM,Mushkin Essentials 32 GB,MES4U213FF16G28X2,high
RAM,Kingston FURY 64 GB,HX424C15FBK464,high
RAM,Corsair Dominator Platinum 32 GB,CMD32GX4M2B2800C14,high
RAM,Kingston FURY 8 GB,HX421C14FB28,high
RAM,Kingston FURY 32 GB,HX421C14FB2K432,high
RAM,ADATA XPG GAMMIX D10 32 GB,AX4U320032G16A-SB10,high
RAM,GeIL EVO POTENZA 8 GB,GPR48GB2400C15DC,high
RAM,Avexir Core 8 GB,AVD4UZ124001604G2COW,high
RAM,Corsair Dominator Platinum RGB 32 GB,CMT32GX4M2G4000C18,high
RAM,Corsair Vengeance LPX 32 GB,CMK32GX4M4A2666C16W,high
RAM,Corsair Vengeance LED 32 GB,CMU32GX4M2C3200C16,high
RAM,Corsair Vengeance LED 64 GB,CMU64GX4M4C3000C15,high
RAM,Kingston FURY Beast RGB 32 GB,KF432C16BBA32,high
RAM,TEAMGROUP Night Hawk 32 GB,THWD432G3200HC16CDC01,high
RAM,G.Skill Trident Z Royal Elite 32 GB,F4-3600C16Q-32GTEGC,high
RAM,OLOy OWL 128 GB,MD4U323216DJQA,high
RAM,OLOy MD4U163016BBSA 16 GB,MD4U163016BBSA,low
RAM,ADATA XPG SPECTRIX D41 16 GB,AX4U360038G17-DR41,high
RAM,Corsair Dominator Platinum ROG Edition 32 GB,CMD32GX4M4C3200C16-ROG,high
RAM,Crucial Ballistix Elite 16 GB,BLE2K8G4D40BEEAK,high
RAM,G.Skill Trident Z Neo 64 GB,F4-3600C18Q-64GTZN,high
RAM,G.Skill Trident Z 64 GB,F4-3600C17Q-64GTZKK,high
RAM,TEAMGROUP T-Force Delta RGB 32 GB,TF4D432G3600HC14CDC01,high
RAM,G.Skill Ripjaws V 128 GB,F4-3600C14Q2-128GVKA,high
RAM,Kingston Fury Renegade RGB 32 GB,KF432C16RB1AK232,high
RAM,V-Color SKYWALKER PLUS 32 GB,TO416G32D816DSPSXK,high
RAM,Corsair Vengeance RGB Pro 16 GB,CMW16GX4M2C3466C16,high
RAM,Corsair Vengeance RGB RT 128 GB,CMN128GX4M4Z3200C16,high
RAM,HP V10 RGB 32 GB,54N63AAABC,high
RAM,HP V8 RGB 16 GB,8MG00AAABC,high
RAM,Corsair Vengeance RGB 32 GB,CMR32GX4M2C3000C15,high
RAM,Acer Predator Talos 32 GB,BL9BWWR220,high
RAM,Corsair Vengeance RGB RT 16 GB,CMN16GX4M2Z3200C16W,high
RAM,G.Skill Trident Z Neo 16 GB,F4-3200C14D-16GTZN,high
RAM,Mushkin Redline 16 GB,MRE4U266KKKF8GX2,high
RAM,TEAMGROUP Vulcan 8 GB,TLRED48G3000HC16CDC01,high
RAM,TEAMGROUP Vulcan 16 GB,TLRED416G3000HC16CDC01,high
RAM,TEAMGROUP Vulcan 8 GB,TLGD48G2400HC1401,high
RAM,TEAMGROUP Vulcan 16 GB,TLGD416G2400HC15B01,high
RAM,GeIL Orion RGB AMD Edition 32 GB,GAOSG432GB4000C18BSC,high
RAM,GeIL Orion RGB AMD Edition 32 GB,GAOSG432GB2666C19QC,high
RAM,GeIL Orion RGB AMD Edition 32 GB,GAOSG432GB4000C18BQC,high
RAM,G.Skill Trident Z RGB 32 GB,F4-3000C15Q-32GTZR,high
RAM,G.Skill Trident Z RGB 16 GB,F4-4133C19D-16GTZR,high
RAM,Crucial Ballistix Sport LT 16 GB,BLS2K8G4D32AESCK,high
RAM,Crucial Ballistix Sport LT 32 GB,BLS4K8G4D32AESCK,high
RAM,Crucial Ballistix Sport LT 8 GB,BLS8G4D32AESCK,high
RAM,Crucial Ballistix Sport AT 64 GB,BLS4K16G4D32AEST,high
RAM,Corsair Vengeance LPX 64 GB,CMK64GX4M8X4266C19,high
RAM,Kingston Fury Renegade RGB 32 GB,KF432C16RBAK432,high
RAM,G.Skill Trident Z RGB 64 GB,F4-3200C14Q2-64GTZR,high
RAM,Lexar Hades OC 32 GB,LD4BU016G-R3600GD0H,high
RAM,Lexar Hades OC 32 GB,LD4BU016G-R3200GD0H,high
RAM,Corsair Dominator Platinum RGB 32 GB,CMT32GX4M4C3200C14,high
RAM,Corsair Vengeance LED 32 GB,CMU32GX4M2C3000C15B,high
RAM,Corsair Vengeance LED 32 GB,CMU32GX4M4C3000C15B,high
RAM,OLOy OWL RGB 64 GB,ND4U3232160BHVDA,high
RAM,G.Skill Trident Z RGB 32 GB,F4-3200C15D-32GTZR,high
RAM,G.Skill Ripjaws V 16 GB,F4-4800C17D-16GVK,high
RAM,Addlink Spider 4 32 GB,AG16GB32C16S4UBX2,high
RAM,GeIL TUF SUPER LUCE 16 GB,GALTS416GB3000C16ADC,high
RAM,TEAMGROUP T-Force Delta RGB 32 GB,TF3D432G4000HC18LDC01,high
RAM,Crucial Ballistix Sport AT 8 GB,BLS8G4D32AESTK,high
RAM,Crucial Ballistix Sport LT 32 GB,BLS2K16G4D32AESC,high
RAM,Corsair Vengeance LPX 32 GB,CMK32GX4M4K4000C19,high
RAM,Kingston Fury Beast RGB Special Edition 8 GB,KF432C16BWA8,high
RAM,ADATA XPG SPECTRIX D41 32 GB,AX4U3200716G16A-DB41,high
RAM,TEAMGROUP T-Force Vulcan Z 8 GB,TLZGD48G3000HC16F01,high
RAM,TEAMGROUP T-Force Vulcan Z 32 GB,TLZGD432G3200HC16F01,high
RAM,TEAMGROUP T-Force Vulcan Z 8 GB,TLZGD48G3600HC20D01,high
RAM,TEAMGROUP T-Force Vulcan Z 32 GB,TLZRD432G3000HC16FDC01,high
RAM,TEAMGROUP T-Force Vulcan Z 64 GB,TLZRD464G3600HC18JDC01,high
RAM,TEAMGROUP T-Force Vulcan Z 16 GB,TLZRD416G4000HC18JDC01,high
RAM,TEAMGROUP T-Force Delta RGB 16 GB,TF3D416G3200HC16C01,high
RAM,TEAMGROUP T-Force Delta RGB 32 GB,TF3D432G2666HC16CDC01,high
RAM,TEAMGROUP T-Force Delta RGB 64 GB,TF3D464G3200HC16FDC01,high
RAM,Kingston FURY Beast RGB 16 GB,KF432C16BB1A16,high
RAM,Corsair Vengeance RGB Pro 32 GB,CMW32GX4M4C3200C14,high
RAM,Patriot Viper Elite 8 GB,PVE48G280C6KRD,high
RAM,G.Skill Trident Z Royal Elite 16 GB,F4-5066C20D-16GTES,high
RAM,G.Skill Trident Z 32 GB,F4-3866C18Q-32GTZKW,high
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M2B3733C17R,high
RAM,G.Skill Trident Z 32 GB,F4-3200C16Q-32GTZKW,high
RAM,Crucial Ballistix Sport LT 16 GB,BLS16G4D30AESC,high
RAM,Crucial CT4G4DFS6266 4 GB,CT4G4DFS6266,low
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M2K3600C19,high
RAM,Kingston HyperX Fury 64 GB,HX421C14FRK464,high
RAM,Kingston FURY Renegade 128 GB,KF426C15RBK4128,high
RAM,Kingston FURY Renegade 64 GB,KF436C18RBK264,high
RAM,Kingston FURY Renegade 64 GB,KF436C16RB1K464,high
RAM,Kingston FURY Renegade 16 GB,KF440C19RBK216,high
RAM,Kingston FURY Renegade 32 GB,KF440C19RB1K232,high
RAM,Apacer AU 8 GB,AU08GGB13CDTBGH,high
RAM,Apacer AU 4 GB,AU04GGB24CETBGH,high
RAM,GeIL EVO SPEAR 16 GB,GSB416GB3200C16ADC,high
RAM,Apacer AU 8 GB,AU08GGB24CETBGH,high
RAM,ADATA XPG SPECTRIX D50 8 GB,AX4U32008G16A-SW50,high
RAM,Patriot Viper Venom RGB 16 GB,PVR416G360C7K,high
RAM,Kingston FURY Beast 128 GB,KF426C16BBK4128,high
RAM,G.Skill Trident Z Neo 16 GB,F4-4000C16D-16GTZN,high
RAM,Kingston FURY Beast 8 GB,KF437C19BB8,high
RAM,Kingston FURY Beast 16 GB,KF437C19BB116,high
RAM,Neo Forza FAYE 16 GB,NMUD480E82-3601DG20,high
RAM,Neo Forza FAYE 32 GB,NMUD416E82-4600CG20,high
RAM,TEAMGROUP T-Force Dark Z 16 GB,TDZGD416G3000HC16CDC01,high
RAM,Corsair Vengeance RGB Pro 32 GB,CMW32GX4M2G4000C18,high
RAM,G.Skill Ripjaws V 32 GB,F4-4266C17D-32GVKB,high
RAM,Patriot Viper 4 Blackout 16 GB,PVB416G400C9K,high
RAM,TEAMGROUP T-Force / Night Hawk 16 GB,THWD416G3000HC16CDC01,high
RAM,ADATA XPG GAMMIX D10 32 GB,AX4U3600316G18A-DB10,high
RAM,Corsair Vengeance LPX 16 GB,CMK16GX4M2Z4600C18,high
